mpn;gender;contact_material;contact_plating;color;housing_color;housing_material;mounting_style;number_of_contacts;number_of_positions;number_of_rows;orientation;pin_pitch;material;size_diameter;size_length;size_height;size_width
746610-8;Male;Phosphor Bronze;Tin Lead;Black;Black;Thermoplastic;Through Hole;34;34;2;Vertical;0.00254;;;0.047752;0.010058;0.007061
307-044-500-202;Female;Copper Alloy;Gold;Green;Green;Plastic;Solder;44;44;2;;0.00396;;;0.09505;0.01168;0.00871
0877159006;Female;Phosphor Bronze;Gold;Black;Black;Nylon;Through Hole;36;36;2;;0.001;;;0.025;0.01125;0.0075
650946-5;Male;Brass;Tin Lead;;Gray;Polyester;Through Hole;32;48;3;Right Angle;0.00254;;;0.05334;0.0111;0.01262
71600-134LF;Female;Phosphor Bronze;Gold;Gray;Gray;Plastic;PC Board;34;34;2;;0.00254;;;0.04765;0.013;0.0061
IPT1-115-01-S-D;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Through Hole;30;30;2;;0.00254;;;0.03848;0.00851;0.00495
TX25-40P-6ST-H1E;Male;Copper Alloy;Gold over Nickel;;Black;Plastic;Through Hole;40;40;2;;0.00127;;;0.038;0.0152;0.008
5748482-5;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;44;44;3;Right Angle;0.00229;Steel;;0.05305;0.0125;0.02096
61083-043402LF;Male;Brass;Gold;;;Plastic;Surface Mount;40;40;2;;0.0008;;;0.0218;0.0067;0.006
745784-4;Female;Phosphor Bronze;Tin;;Black;Thermoplastic;Through Hole;37;37;2;Right Angle;0.002769;;;0.069317;0.012548;0.018796
91910-21131LF;Male;Copper Alloy;Gold;;Natural;Plastic;Surface Mount;31;31;2;;0.001;;;0.0203;0.00086;0.005
FLE-115-01-G-DV;Female;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;30;30;2;;0.00127;;;0.01916;0.00436;0.00333
5-104069-5;Male;Copper Alloy;Tin;Black;Black;Thermoplastic;Through Hole;30;30;2;Right Angle;0.00254;;;0.022352;0.00889;0.013716
5103310-8;Male;Brass;Tin;Black;Black;Thermoplastic;Through Hole;40;40;2;Right Angle;0.00254;;;0.05842;0.009144;0.009779
1-102398-8;;Copper Alloy;Tin Lead;Black;Black;Thermoplastic;;40;40;2;;0.00254;;;0.0508;0.01524;0.006096
89140-0101;Female;Phosphor Bronze;Gold;Gray;Gray;Plastic;;40;40;2;;0.00254;;;0.0554;0.0106;0.0061
CHG-2040-J01010-KCP;Female;Copper Alloy;Gold;Gray;Gray;Plastic;;40;40;2;;0.00254;;;0.05144;0.01524;0.00594
89006-111LF;Male;Phosphor Bronze;Gold;;;;PCB;30;30;5;;0.002;;;0.01193;0.017;0.0178
5499786-9;Male;Copper Alloy;Gold Flash;Black;Black;Polyester;Through Hole;40;40;2;Right Angle;0.00254;;;0.070104;0.008534;0.013945
91910-21531LF;Male;Copper Alloy;Gold;;Natural;Plastic;Surface Mount;31;31;2;;0.001;;;0.0203;0.003721;0.005
8237-7000;Male;Copper Alloy;Gold;;Gray;Plastic;;37;37;2;;0.002769;;;0.0696;0.0165;0.0124
22-55-2342;Female;;;Black;Black;Polyester;;34;34;2;;0.00254;;;0.04315;0.00505;0.01524
3414-6600;Female;Copper Alloy;Nickel;Gray;Gray;Plastic;;34;34;2;;0.00254;Polybutylene Terephthalate;;0.0477;0.0104;0.0061
FH12A-36S-0.5SH(55);Female;Phosphor Bronze;Gold;;Brown;Plastic;Surface Mount;36;36;;;0.0005;;;0.02135;0.0024;0.0056
10136-6000EC;Male;Beryllium Copper;Nickel;;Black;Plastic;PC Board;36;36;2;;0.00127;;;0.0322;0.0127;0.0091
22-28-8360;Male;Phosphor Bronze;Tin;;Black;Nylon;Through Hole;36;36;1;Right Angle;0.00254;;;0.09144;0.00249;0.00229
745996-4;Female;Phosphor Bronze;Tin Lead;;Black;Thermoplastic;Through Hole;37;37;2;Right Angle;0.002769;;;0.06932;0.012548;0.024765
5103309-8;Male;Brass;Tin;Black;Black;Thermoplastic;Through Hole;40;40;2;Vertical;0.00254;;;0.05842;0.009779;0.009144
52435-3072;Female;Phosphor Bronze;Tin;;;Nylon;Surface Mount;30;30;1;;0.0005;;;0.0216;0.002;0.0045
87832-4020;Male;Phosphor Bronze;Gold;Black;Black;Nylon;Surface Mount;40;40;2;Vertical;0.002;;;0.04265;0.0064;0.0063
6-103168-8;Male;Phosphor Bronze;Tin;Black;Black;Thermoplastic;PCB;40;40;2;Vertical;0.00254;;;0.053645;0.01016;0.011176
87760-4016;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Solder;40;40;2;Right Angle;0.002;;;0.04;0.0043;0.004
111196-9;Female;Copper Alloy;Tin;Black;Black;Thermoplastic;;40;40;2;;0.00127;;;0.032004;0.01473;0.00625
90142-0038;Female;;;;Black;;;38;38;2;;0.00254;;;0.048412;0.007722;0.01524
M80-4103442;Female;Beryllium Copper;Gold;Black;;;Through Hole;34;;;;0.002;;;0.044;0.0052;0.00555
71600-334LF;Female;Phosphor Bronze;Gold;;Gray;Plastic;;34;34;2;;0.00254;;;0.04765;0.013;0.0061
90120-0160;Male;Brass;Tin;;Black;Plastic;PC Board;40;40;1;Vertical;0.00254;;;0.1016;0.0025;0.00254
1-1658621-3;Female;Phosphor Bronze;Tin;Black;Black;Plastic;;44;44;2;Vertical;0.00254;;;0.06045;0.01178;0.006096
71600-340LF;Female;Phosphor Bronze;Gold;Gray;Gray;Plastic;PC Board;40;40;2;;0.00254;;;0.05527;0.013;0.0061
IPS1-115-01-S-D-RA;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Through Hole;30;30;2;;0.00254;;;0.03861;0.00508;0.00635
91930-21131LF;Female;Copper Alloy;Gold;;Natural;Plastic;Surface Mount;31;31;2;;0.001;;;0.0203;0.00328;0.005
5102153-9;Male;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;40;40;2;Vertical;0.00254;;;0.070104;0.013945;0.008534
1-201357-1;Male;;;Black;Black;Plastic;Panel;34;34;4;;0.00381;;;0.0508;0.01905;0.02324
3417-7640;Female;Copper Alloy;Gold;;Gray;Plastic;;40;40;2;;0.00254;;;0.0554;0.0163;0.0061
FH12S-40S-0.5SH(55);Female;Phosphor Bronze;Gold;;Brown;Plastic;Surface Mount;40;40;;;0.0005;Nylon;;0.0231;0.0024;0.0056
91930-21141LF;Female;Copper Alloy;Gold;;Natural;Plastic;Surface Mount;41;41;2;;0.001;;;0.0253;0.00328;0.005
TX24-40R-6ST-H1E;Female;Copper Alloy;Gold over Nickel;;Black;Plastic;Through Hole;40;40;2;;0.00127;;;0.038;0.0103;0.008
5499922-9;Male;Copper;Tin;Black;Black;Thermoplastic;Through Hole;40;40;2;Vertical;0.00254;;;0.070104;0.013945;0.008534
5-104074-6;Male;Copper Alloy;Tin;Black;Black;Thermoplastic;Through Hole;30;;1;Right Angle;0.00127;;;0.0414;0.00635;0.011176
5104338-7;Male;Brass;Tin over Nickel;Gray;Black;Thermoplastic;Through Hole;34;34;2;Vertical;0.00254;;;0.0508;0.009779;0.009271
10240-1210PE;Female;Copper;Gold;;Beige;Plastic;Surface Mount;40;40;2;;0.00127;;;0.0471;0.00935;0.01
5499160-9;Male;Brass;Tin;Black;Black;Thermoplastic;Through Hole;40;40;2;Vertical;0.00254;;;0.070104;0.013945;0.008534
4-103747-0;Male;Phosphor Bronze;Tin Lead;Black;Black;Thermoplastic;PCB;40;40;1;Vertical;0.00254;;;0.101194;0.002286;0.002337
2-111446-1;Male;Phosphor Bronze;Gold Flash;Black;Black;Plastic;;30;30;2;Vertical;0.00254;;;0.052629;0.019152;0.008382
10140-3000PE;Male;Copper Alloy;Nickel;;Black;Plastic;Solder;40;40;2;;0.00127;Steel;;0.0347;0.0127;0.0091
111196-7;Female;Copper Alloy;Tin;Black;Black;Thermoplastic;;30;30;2;;0.00127;;;0.025654;0.01473;0.00625
1-102398-5;Female;Copper Alloy;Tin Lead;Black;Black;Thermoplastic;Through Hole;34;34;2;;0.00254;;;0.04318;0.01524;0.006096
152240-0113GB;Female;Copper Alloy;Gold over Nickel;Gray;Gray;Plastic;;40;40;2;;0.002;;;0.045;0.0094;0.0041
71918-140LF;Male;Brass;Gold over Nickel;Gray;;;Through Hole;40;40;2;;0.00254;;;0.0701;0.0174;0.0086
FH12A-33S-0.5SH(55);Female;Phosphor Bronze;Gold;;Brown;Plastic;Surface Mount;33;33;;;0.0005;;;0.01985;0.0024;0.0056
747847-6;Female;Phosphor Bronze;Tin Lead;Black;Black;Thermoplastic;Through Hole;37;37;2;Right Angle;0.002743;;;0.069317;0.012548;0.018796
FH12A-40S-0.5SH(55);Female;Phosphor Bronze;Gold;;Brown;Plastic;Surface Mount;40;40;;;0.0005;Nylon;;0.02335;0.0024;0.0056
75867-107LF;Male;Phosphor Bronze;Gold;;;;Through Hole;40;40;2;;0.00254;;;0.05801;0.00955;0.00957
MLE-120-01-G-DV;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.001;;;0.0202;0.00312;0.00307
2-382470-3;Female;Phosphor Bronze;Tin;Brown;;;Through Hole;32;32;;;;;;0.04051;0.00533;0.0152
FTSH-120-01-L-DH;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.00127;;;0.0254;;0.00251
747375-8;Male;Brass;Tin over Nickel;Black;Black;Thermoplastic;Through Hole;37;37;2;Vertical;0.00277;;;0.06939;0.01183;0.01255
3414-6000;Female;Copper Alloy;Nickel;Gray;Gray;Plastic;;34;34;2;;0.00127;;;0.0477;0.0104;0.0061
IPT1-115-01-S-D-RA;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Through Hole;30;30;2;;0.00254;;;0.03848;0.00495;0.00851
75783-0140;Female;Copper Alloy;Tin;Black;;;Surface Mount;36;36;2;Right Angle;0.0007874;Thermoplastic;;0.0178;0.00535;0.02257
150240-6002-RB;Female;Copper Alloy;Gold;;Black;Plastic;Through Hole;40;40;2;;0.002;;;0.04;0.0045;0.00384
91910-21541LF;Male;Copper Alloy;Gold;;Natural;Plastic;Surface Mount;41;41;2;;0.001;;;0.0253;0.003721;0.005
FH12-34S-0.5SH(55);Female;Phosphor Bronze;Gold;;Brown;Plastic;Surface Mount;34;34;;;0.0005;;;0.0201;0.002;0.0056
1658615-1;Male;Phosphor Bronze;Tin over Nickel;Black;Black;Thermoplastic;;37;37;2;;0.00276;Thermoplastic;;0.069393;0.018567;0.012598
DF12(3.5)-36DP-0.5V(86);Male;Phosphor Copper;Gold;;Beige;Plastic;Surface Mount;36;36;2;;0.0005;;;0.012;0.0028;0.0038
3419-7600;Female;Copper Alloy;Nickel;Gray;Gray;Plastic;;30;30;2;;0.00127;;;0.0427;0.0104;0.0061
FTS-115-03-L-DV;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;30;30;2;;0.00127;;;0.01905;0.00127;0.00342
M80-4104242;Female;Beryllium Copper;Gold;Black;;;Through Hole;42;;;;0.002;;;0.052;0.0052;0.00555
5552742-1;Female;Copper Alloy;Gold Flash;Black;Black;Thermoplastic;Through Hole;36;36;;Right Angle;;;;0.068199;0.016002;0.025654
205860-1;Female;Phosphor Bronze;Gold Flash;;Black;Plastic;Solder;37;37;2;;0.00277;;;0.06932;0.01255;0.02624
22-28-4363;Male;Phosphor Bronze;Gold;Black;Black;Nylon;Solder;36;36;1;Vertical;0.00254;;;0.09144;0.00229;0.00249
FH12-45S-0.5SH(55);Female;Phosphor Bronze;Gold;;Brown;Plastic;Surface Mount;45;45;;;0.0005;;;0.0256;0.002;0.0056
TOLC-110-02-S-Q;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;40;40;4;;0.00127;;;0.01524;0.00508;0.00813
152244-0113GB;Female;Copper Alloy;Gold over Nickel;Gray;Gray;Plastic;;44;44;2;;0.002;;;0.049;0.0094;0.0041
5120787-1;Female;Copper Alloy;Tin;;Black;Polyester;Through Hole;30;30;6;Right Angle;0.002;;;0.01298;0.01318;0.02167
TX24-40R-LT-H1E;Female;Copper Alloy;Gold over Nickel;;Black;Plastic;Through Hole;40;40;2;;0.00127;;;0.038;0.009;0.0169
DF12-36DS-0.5V(86);Female;Phosphor Copper;Gold;;Beige;Plastic;Surface Mount;36;36;2;;0.0005;;;0.012;0.0027;0.0036
CLT-120-02-L-D;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.002;;;0.04;0.00213;0.004
66953-015LF;Female;Brass;Gold;;Black;Plastic;Through Hole;30;30;2;;0.00254;;;0.0381;0.00825;0.0061
MEC1-120-02-S-D-A;Female;Beryllium Copper;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.0009906;;;0.02454;0.00889;0.00699
395-030-520-202;Female;Copper Alloy;Gold;;Black;Plastic;Through Hole;30;30;2;;0.00254;;;0.0447;0.01524;0.0094
91910-21141LF;Male;Copper Alloy;Gold;;Natural;Plastic;Surface Mount;41;41;2;;0.001;;;0.0253;0.00086;0.005
3419-6000;Female;Copper Alloy;Nickel;Gray;Gray;Plastic;;30;30;2;;0.00127;;;0.0427;0.0104;0.0061
10018783-11110TLF;Female;Copper Alloy;Gold over Nickel;Black;Black;Nylon;Through Hole;36;36;;;0.001;Nylon;;0.025;0.01125;0.0074
341-030-520-202;Female;Copper Alloy;Gold;Green;Green;Plastic;Through Hole;30;30;2;;0.00254;;;0.04509;0.01109;0.00838
FTMH-120-03-L-DH;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.001;;;0.02;0.00317;0.00149
305-030-500-202;Female;Copper Alloy;Gold;Green;Green;Plastic;Solder;30;30;2;;0.00396;;;0.06731;0.01168;0.00871
M80-4613442;Female;Brass;Gold;Black;;;Through Hole;34;;2;;0.002;;;0.044;0.00755;0.00555
DF12(4.0)-40DP-0.5V(86);Male;Phosphor Copper;Gold;;Beige;Plastic;Surface Mount;40;40;2;;0.0005;;;0.013;0.0033;0.0038
202515-1;Male;;;Black;Black;Plastic;Panel;42;42;;;;;;0.06586;0.02924;0.01905
SDL-116-T-12;Female;Beryllium Copper;Gold;Black;Black;Plastic;Through Hole;32;32;2;;0.00254;;;0.04064;0.00127;0.00508
TFML-115-01-S-D;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Through Hole;30;30;2;;0.00127;;;0.02223;0.00559;0.00572
52991-0308;Female;Phosphor Bronze;Gold;;;;Surface Mount;30;30;2;Vertical;0.0005;;;0.0113;0.00227;0.0054
1-640516-0;Male;;;Red;Red;Nylon;Panel;36;36;;;0.004191;Nylon;;0.040894;;0.026924
10236-55G3PC;Female;Copper Alloy;Gold over Nickel;;Beige;Plastic;Panel;36;36;2;;0.00127;;;0.0435;0.0094;0.0114
0717640130;Male;Brass;Tin;;Black;Plastic;Through Hole;30;30;2;Right Angle;0.00254;Brass;;0.03785;0.00508;0.00229
75586-0011;Female;Copper Alloy;Tin;Black;;Thermoplastic;Surface Mount;38;38;2;Right Angle;0.0007874;Thermoplastic;;0.0182;0.00535;0.0115
71661-2040;Male;Copper Alloy;Tin;Black;Black;Thermoplastic;PC Board;40;40;4;Right Angle;0.00127;;;0.03535;0.0075;0.01745
4640-6001;Male;Copper Alloy;Gold over Nickel;;Gray;Plastic;;40;40;2;;0.00254;;;0.057658;0.01334;0.0084
HSEC8-120-01-SM-DV-A;Female;Beryllium Copper;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.0007874;;;0.0206;0.0078;0.007
57102-G06-20LF;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Solder;40;40;2;;0.002;Thermoplastic;;0.04;0.0015;0.004
FH12A-32S-0.5SH(55);Female;Phosphor Bronze;Gold;;Brown;Plastic;Surface Mount;32;32;;;0.0005;;;0.01935;0.0024;0.0056
SSM-120-L-DH;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.00254;;;0.0508;0.00572;0.00813
357-030-520-202;Female;Copper Alloy;Gold;Black;Black;Plastic;Through Hole;30;30;2;;0.00396;;;0.06731;0.01168;0.00871
63453-134LF;Female;Phosphor Bronze;Gold;;;;Through Hole;34;34;2;;0.002;;;0.0348;0.0045;0.0042
M80-5304242;Male;Beryllium Copper;Gold;Black;;;Through Hole;42;;;;0.002;;;0.052;0.00555;0.0056
BCS-115-L-D-HE;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;30;30;2;;0.00254;;;0.0381;0.00572;0.00813
51624-XX001LF;Male;Copper Alloy;Gold;;Black;Nylon;Solder Lug;35;35;4;;0.00254;Thermoplastic;;0.11049;0.01194;0.02362
IPS1-115-01-S-D;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Through Hole;30;30;2;;0.00254;;;0.03861;0.00635;0.00508
FTE-120-01-G-DH;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.0008;;;0.016;0.00305;0.00138
FH12-30S-0.5SH(55);Female;Phosphor Bronze;Gold;;Brown;Plastic;Surface Mount;30;30;;;0.0005;Nylon;;0.0181;0.002;0.0056
N3431-6002RB;Male;Copper Alloy;Gold;Beige;Black;Plastic;Solder;34;34;2;;0.00254;;;0.0626;0.017272;0.0083
5745413-1;Male;Brass;Tin;Black;Black;Plastic;Through Hole;37;37;2;Vertical;0.002769;;;0.069317;0.01082;0.012548
8337-6003;Female;Copper Alloy;Gold;Gray;Gray;Plastic;Panel;37;37;2;;0.002769;;;0.0696;0.008382;0.0124
DF12(3.5)-40DP-0.5V(86);Male;Phosphor Copper;Gold;;Beige;Plastic;Surface Mount;40;40;2;;0.0005;;;0.013;0.0028;0.0038
N3440-6002RB;Male;Copper Alloy;Gold;Beige;Black;Plastic;Solder;30;30;2;;0.00254;;;0.0574;0.017272;0.0083
SOLC-110-02-S-Q;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;40;40;4;;0.00127;;;0.01321;0.00406;0.00635
55560-0407;Male;Brass;Gold;;Black;Plastic;Surface Mount;40;40;2;Vertical;0.0005;Brass;;0.01145;0.00115;0.00283
111-43-632-41-001000;;Beryllium Copper;Gold;;;;Through Hole;32;;;;;;;0.04064;0.002794;0.0152
87833-4020;Male;Phosphor Bronze;Gold;Black;Black;Nylon;Through Hole;40;40;2;Right Angle;0.002;;;0.04265;0.0063;0.0064
FTS-115-03-L-D;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Solder;30;30;2;;0.00127;;;0.01905;0.00127;0.00342
747462-2;Female;Phosphor Bronze;Tin Lead;Black;Black;Thermoplastic;Through Hole;37;37;2;Right Angle;0.002769;;;0.069317;0.011481;0.024689
SLW30S-1C7LF;;Phosphor Bronze;Tin Alloy;;Black;Nylon;Through Hole;30;30;;;0.001;;;0.0362;0.0055;0.004
10240-6212PC;Female;Copper Alloy;Nickel;;Black;Plastic;Panel;40;40;2;;0.00127;;;0.0461;0.011;0.0091
22-28-8363;Male;Phosphor Bronze;Gold;Black;Black;Nylon;Through Hole;36;36;1;Right Angle;0.00254;;;0.09144;0.00249;0.00229
DF23C-30DP-0.5V(92);Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;30;30;2;;0.0005;;;0.009;0.0012;0.0031
FH12-33S-0.5SH(55);Female;Phosphor Bronze;Gold;;Brown;Plastic;Surface Mount;33;33;;;0.0005;;;0.0196;0.002;0.0056
10-89-7401;Male;Copper Alloy;Tin;Black;Black;Plastic;Solder;40;40;2;Vertical;0.00254;Copper Alloy;;0.05055;0.00229;0.00508
SDL-118-T-12;Female;Beryllium Copper;Gold;Black;Black;Plastic;Through Hole;36;36;2;;0.00254;;;0.04572;0.00127;0.00508
FTS-120-03-L-D;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Solder;40;40;2;;0.00127;;;0.0254;0.00127;0.00342
79107-7019;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;40;40;2;Vertical;0.002;;;0.04019;0.00444;0.00419
87264-4452;Female;Phosphor Bronze;Gold;;Black;Nylon;Surface Mount;44;44;2;Right Angle;0.002;;;0.0442;0.004;0.005
SDL-118-T-10;Female;Beryllium Copper;Gold;Black;Black;Plastic;Through Hole;36;36;2;;0.00254;;;0.04572;0.00127;0.00508
79109-1019;Female;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;40;40;2;Vertical;0.002;;;0.04019;0.00444;0.00419
87568-4493;Female;Copper Alloy;Gold;;Black;Plastic;;44;44;2;;0.002;;;0.05065;0.0114;0.00555
75869-107LF;Male;Phosphor Bronze;Gold over Nickel;Blue;;;Through Hole;40;40;2;;0.00254;;;0.05801;0.00957;0.00955
87409-120LF;Male;Copper Alloy;Gold over Nickel;Black;;;Surface Mount;40;40;2;;0.00127;;;0.0285;0.00574;0.00571
8337-6000;Female;Copper Alloy;Gold;Gray;Gray;Plastic;Panel;37;37;2;;0.002769;Metal;;0.0696;0.008382;0.0124
395-044-520-202;Female;Copper Alloy;Gold;Black;Black;Plastic;Through Hole;44;44;2;;0.00254;;;0.06248;0.01524;0.0094
89006-110LF;Male;;Gold;;;;PCB;30;30;5;;0.002;;;0.01193;0.017;0.0178
182-037-213R531;Female;Brass;Gold;Black;Black;Plastic;Solder;37;37;2;;0.00277;;;0.069317;0.012548;0.02495
1825108-3;;Phosphor Bronze;Tin;Black;;Thermoplastic;Solder;40;40;;;0.00254;;;0.05067;0.00533;0.0152
57202-G52-20LF;Male;Copper Alloy;Gold;;Black;Plastic;Surface Mount;40;40;2;;0.002;;;0.04;;0.004
395-036-520-202;Female;Copper Alloy;Gold;Black;Black;Plastic;Through Hole;36;36;2;;0.00254;;;0.05232;0.01524;0.0094
87568-3093;Female;Copper Alloy;Gold;;Black;Plastic;;30;30;2;;0.002;;;0.03665;0.0114;0.00555
87409-115LF;Male;Copper Alloy;Gold;;;;Surface Mount;30;30;2;;0.00127;;;0.02215;0.00574;0.00571
87024-620LF;Female;Beryllium Copper;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.00127;;;0.025806;0.00475;0.00305
DF23C-30DS-0.5V(51);Female;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;30;30;2;;0.0005;;;0.0101;0.00145;0.005
75867-106LF;Male;Phosphor Bronze;Gold;Blue;;;Through Hole;34;34;2;;0.00254;;;0.05039;0.00955;0.00957
57202-G52-17LF;Male;Copper Alloy;Gold;;Black;Plastic;Surface Mount;34;34;2;;0.002;;;0.034;;0.004
89144-0101;Female;Phosphor Bronze;Gold Flash;Gray;Gray;Plastic;;44;44;2;;0.00254;;;0.0605;0.0106;0.0061
KX15-40KLDLE;Male;Copper Alloy;Gold over Nickel;;Black;Plastic;Surface Mount;40;40;2;;0.0008;;;0.024;0.00575;0.00615
929647-01-36-I;Male;Copper Alloy;Gold;Black;Black;Plastic;Solder;36;36;1;;0.00254;;;0.0914;0.00254;0.00292
DF12-30DS-0.5V(86);Female;Phosphor Copper;Gold;;Beige;Plastic;Surface Mount;30;30;2;;0.0005;;;0.0105;0.0027;0.0036
53748-0308;Male;Brass;Gold;;White;Plastic;Surface Mount;30;30;2;Vertical;0.0005;Brass;;0.0113;0.0024;0.0043
54363-0378;Female;Phosphor Bronze;Gold;Black;;Thermoplastic;Surface Mount;30;30;2;;0.0005;;;0.0114;0.0015;0.00584
FH12-36S-0.5SH(55);Female;Phosphor Bronze;Gold;;Brown;Plastic;Surface Mount;36;36;;;0.0005;;;0.0211;0.002;0.0056
152244-0100-GB;Female;Copper Alloy;Gold over Nickel;Gray;Gray;Plastic;;44;44;2;;0.0009906;;;0.049;0.0074;0.0041
85863-112LF;Female;Phosphor Bronze;Gold;;;;Through Hole;30;30;5;;0.002;;;0.01195;;0.02314
87760-4416;Male;Phosphor Bronze;Gold;Black;Black;Plastic;PC Board;44;44;2;Right Angle;0.002;;;0.044;0.0043;0.004
SLW30R-1C7LF;;Phosphor Bronze;Tin Alloy;;Black;Nylon;Through Hole;30;30;;;0.001;;;0.0362;0.004;0.0055
N2534-6V0C-RB-WF;Male;Copper Alloy;Gold over Nickel;Black;Black;Plastic;Surface Mount;34;34;2;;0.00254;;;0.0505;0.00965;0.00859
151240-8422-RB;Male;Copper Alloy;Gold;;Black;Plastic;PC Board;40;40;2;;0.002;;;0.040005;0.0015;0.00394
MMS-120-02-L-DV;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.002;;;0.04;0.0045;0.004
90311-044LF;Female;;;;Black;;;44;44;2;;0.002;;;0.0444;0.007;0.0041
55650-0488;Male;Brass;Gold;Black;Black;Plastic;Surface Mount;40;40;2;Vertical;0.0005;Brass;;0.01275;0.00159;0.00343
7-534206-0;Female;Phosphor Bronze;Tin;Black;Black;Polyester;Through Hole;40;40;2;Vertical;0.00254;;;0.0508;0.00864;0.00503
745497-1;Female;Phosphor Bronze;Tin Lead;Black;Black;Plastic;Through Hole;37;37;2;;0.002769;;;0.069698;0.021717;0.012929
87831-4020;Male;Phosphor Bronze;Gold;Black;Black;Nylon;Through Hole;40;40;2;Vertical;0.002;;;0.04265;0.0064;0.0063
71918-134LF;Male;Phosphor Bronze;Gold over Nickel;Gray;;;Through Hole;34;34;2;Straight;0.00254;;;0.06248;0.0174;0.0086
89140-0001;Female;Phosphor Bronze;Gold Flash;;Gray;Plastic;;40;40;2;;0.00254;;;0.0554;0.0106;0.0061
KX15-40K3DE;Male;Copper Alloy;Gold over Nickel;;Black;Plastic;Surface Mount;40;40;2;;0.0008;;;0.024;0.00475;0.005
3417-7600;Female;Copper Alloy;Nickel;Gray;Gray;Plastic;;40;40;2;;0.00127;;;0.0554;0.0104;0.0061
SMM-115-02-S-D;Female;Beryllium Copper;Gold;Black;Black;Plastic;Surface Mount;30;30;2;;0.002;;;0.03;0.00356;0.004
G17S3710110EU;Male;Brass;Gold;;Black;Plastic;Solder;37;37;2;;0.00277;;;0.06932;0.0123;0.01255
650090-6;Male;Phosphor Bronze;Tin Lead;Brown;Brown;Thermoplastic;Through Hole;30;60;2;;0.00127;;;0.046736;0.01549;0.00889
87758-3416;Male;Phosphor Bronze;Gold;Black;Black;Nylon;PC Board;34;34;2;Vertical;0.002;;;0.0339;0.0015;0.004
3419-6600;Female;Copper Alloy;Nickel;;Gray;Plastic;;30;30;2;;0.00127;;;0.0427;0.0104;0.0061
57202-G52-15LF;Male;Copper Alloy;Gold;;Black;Plastic;Surface Mount;30;30;2;;0.002;;;0.03;;0.004
57202-G52-21LF;Male;Copper Alloy;Gold;;Black;Plastic;Surface Mount;42;42;2;;0.002;;;0.042;;0.004
57202-G52-19LF;Male;Copper Alloy;Gold;;Black;Plastic;Surface Mount;38;38;2;;0.002;;;0.038;;0.004
1-111196-9;Female;Copper Alloy;Tin;Black;Black;Thermoplastic;;30;30;2;;0.00127;;;0.025654;0.01473;0.00625
1-104482-8;Female;;;Black;Black;Thermoplastic;;40;40;2;;0.00254;;;0.050749;0.005029;0.01524
3417-7000;Female;Copper Alloy;Nickel;;Gray;Plastic;;40;40;2;;0.00127;;;0.0554;0.0104;0.0061
53885-0408;Male;Brass;Gold;;;;Surface Mount;40;40;2;Vertical;0.0005;Brass;;0.01145;0.00148;0.00292
786534-1;Male;Copper Alloy;Gold over Nickel;;Black;Thermoplastic;Through Hole;37;37;2;Vertical;0.00274;;;0.06982;0.01183;0.01255
10-89-7402;Male;Brass;Tin;;Black;Plastic;Through Hole;40;40;2;Vertical;0.00254;Copper Alloy;;0.05055;0.00229;0.00508
CLM-120-02-L-D;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;40;40;2;;0.001;;;0.02043;0.00212;0.00254
0022284361;Male;Phosphor Bronze;Tin;Black;Black;Nylon;Through Hole;36;36;1;Vertical;0.00254;;;0.09144;0.00229;0.00249
